"exercise_id","assignment_id","SHA2(CONCAT(vs.user_id+'secret'), 224)","response","title","description","task_json"
"50722","7252","91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f","[""""]","Datenstruktur Array","Was ist ein Array?","{""answers"":[{""text"":""Ein Array ist eine Datenstruktur, die eine Sequenz von Variablen gleichen Typs enth\u00e4lt."",""score"":1}]}"
"50723","7252","91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f","[""""]","Array Zugriff","Wodurch wird gewährleistet, dass in einem Array auf einzelne Element zugegriffen werden kann? Wie erfolgt der Zugriff?","{""answers"":[{""text"":""Die einzelnen Eintr\u00e4ge sind durchnummeriert. Man kann durch die Angabe ihres Indices auf sie zugreifen."",""score"":1}]}"
"50724","7253","91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f","[""""]","Zeitkomplexität von Algorithmen","Wie wird die Zeitkomplexität von Algorithmen angegeben?","{""answers"":[{""text"":""Die Zeitkomplexit\u00e4t wird \u00fcber die Anzahl an ben\u00f6tigten Rechenschritten in Abh\u00e4ngigkeit von der Eingabegr\u00f6\u00dfe angegeben."",""score"":1}]}"
"50725","7253","91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f","[""""]","Definition Rechenschritt","Wie ist ein Rechenschritt definiert?","{""answers"":[{""text"":""Ein einzelner Rechenschritt hat einen Zeitaufwand von konstanter Gr\u00f6\u00dfe."",""score"":1}]}"
"50726","7253","91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f","[""""]","Komplexität Sortieren von Strings","Warum ist die Laufzeit für das Sortieren von Strings im Gegensatz zu Integern nicht allein von der Anzahl der zu sortierenden Elemente abhängig?","{""answers"":[{""text"":""Weil die L\u00e4nge eines Strings theoretisch keine obere Schranke besitzt. Die Laufzeit f\u00fcr den Vergleich von zwei Strings ist daher nicht konstant, sondern von der L\u00e4nge der Strings abh\u00e4ngig."",""score"":1}]}"
"50727","7253","91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f","[""""]","O-Notation","Was wird über die O-Notation angegeben?","{""answers"":[{""text"":""Die O-Notation beschreibt eine obere Schranke f\u00fcr die Wachstumsrate einer Funktion."",""score"":1}]}"
"50728","7253","91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f","[""""]","O(1)","Was bedeutet eine Laufzeitangabe von O(1)?","{""answers"":[{""text"":""O(1) bedeutet, dass der Algorithmus unabh\u00e4ngig von der Eingabe eine konstante Anzahl an Rechenschritten ben\u00f6tigt."",""score"":1}]}"
"50729","7253","91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f","[""""]","Rechenschritte vs Sekunden","Was ist der Vorteil einer Angabe in Rechenschritten gegenüber einer Angabe in Sekunden oder der Zahl der Maschinenbefehle?","{""answers"":[{""text"":""Die Angabe in Rechenschritten ist unabh\u00e4ngig von der jeweiligen Umsetzung in einer Programmiersprachen und den Hardware Eigenschaften eines Computers wie Taktfrequenzen und Prozessorarchitekturen."",""score"":1}]}"
"50730","7253","91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f","[""""]","Lineare Suche","Beschreibe das Vorgehen bei der lineare Suche.","{""answers"":[{""text"":""Jedes Element der zu durchsuchenden Menge wird der Reihe nach mit dem gesuchten Element verglichen."",""score"":1}]}"
"50731","7253","91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f","[""""]","Binäre Suche","Beschreibe das Vorgehen bei der binären Suche.","{""answers"":[{""text"":""Es wird immer nur das mittlere Element der noch zu durchsuchenden Menge mit dem gesuchten Element verglichen. Die anschlie\u00dfend noch zu durchsuchende Menge ist jeweils diejenige H\u00e4lfte der Menge welche bez\u00fcglich des Suchkriteriums im gleichen Verh\u00e4ltnis zum mittleren Element steht, wie das zu suchende Element."",""score"":1}]}"
"50732","7253","91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f","[""""]","Kriterium für binäre Suche","Welches Kriterium muss eine Menge von Elementen erfüllen, damit die binäre Suche angewandt werden kann?","{""answers"":[{""text"":""Die Menge muss sortiert sein."",""score"":1}]}"
"50733","7253","91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f","[""""]","Vorteil der binären Suche","Warum ist die binäre Suche der linearen vorzuziehen?","{""answers"":[{""text"":""Die bin\u00e4re Suche hat eine deutlich geringere Laufzeit."",""score"":1}]}"
"50807","7263","91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f","[""""]","Definition Operation","Was ist eine Operation?","{""answers"":[{""text"":""Eine Operation ist eine gruppierung von Anweisungen zu einem Ausf\u00fchrungskontext."",""score"":1}]}"
"50808","7263","91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f","[""""]","Funktion von Operationen","Wozu dienen Operationen?","{""answers"":[{""text"":""Operationen k\u00f6nnen an verschiedenen Stellen verwendet werden und ersparen somit Code. Sie dienen au\u00dferdem zur Strukturierung des Codes in semantisch zusammenh\u00e4ngende Teilabschnitte."",""score"":1}]}"
"50809","7263","91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f","[""""]","Signatur in Java","Was gehört zu der Signatur einer Operation in Java?","{""answers"":[{""text"":""Zur Signatur einer Operation in Java geh\u00f6ren der Name und die Parameter, insbesondere die Parameterzahl und Reihenfolge der Typen."",""score"":1}]}"
"50810","7263","91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f","[""""]","Funktion der Signatur","Wozu dient eine Signatur?","{""answers"":[{""text"":""Die Signatur dient zur eindeutigen Identifikation einer Operation."",""score"":1}]}"
"50811","7263","91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f","[""""]","Definition Parameter","Was ist ein Parameter?","{""answers"":[{""text"":""Ein Parameter ist eine lokale Variable eine Operation, die beim Aufruf von au\u00dfen mit einem Wert versehen werden kann."",""score"":1}]}"
"50812","7263","91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f","[""""]","Definition lokale Variable","Was ist eine lokale Variable?","{""answers"":[{""text"":""Eine lokale Variable ist eine Variable die nur in einem bestimmten Kontext (Scope) definiert ist."",""score"":1}]}"
"50813","7263","91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f","[""""]","Scope von Variablen","An welche Strukturellen Einheiten können Variable in Java gebunden werden?","{""answers"":[{""text"":""Variable in Java k\u00f6nnen an Bl\u00f6cke, Funktionen, Instanzen und Klassen gebunden werden."",""score"":1}]}"
"50814","7263","91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f","[""""]","Definition globale Variable","Was ist eine globale Variable?","{""answers"":[{""text"":""Eine globale Variable ist eine auf welche von \u00fcberall innerhalb eines zugegriffen werden kann."",""score"":1}]}"
"50815","7263","91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f","[""""]","Grund für lokale Variablen","Warum sind nicht einfach alle Variablen global?","{""answers"":[{""text"":""Das binden von Variablen an bestimmte Ausf\u00fchrungskontexte spart Speicherplatz und erlaubt die unabh\u00e4ngige Wiederverwendung von Variablennamen in verschiedenen Kontexten."",""score"":1}]}"
"50816","7263","91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f","[""""]","Werterhaltung zwischen Operationen","Wie kann man Werte zwischen Operationen erhalten?","{""answers"":[{""text"":""Werte k\u00f6nnen \u00fcber Parameter und R\u00fcckgabewerte weitergegeben werden oder in einem gr\u00f6\u00dferen Kontext wie zum Beispiel einer Klasse oder global definiert werden."",""score"":1}]}"
"50817","7263","91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f","[""""]","""Call by value""","Was ist das Prinzip von “call by value”?","{""answers"":[{""text"":""\u201cCall by value\u201d bedeutet, dass bei der Parameter\u00fcbergabe die Kopie des Wertes einer Variablen \u00fcbergeben wird, sodass \u00c4nderungen dieses Wertes innerhalb der Funktion keinen Effekte auf den urspr\u00fcnglichen Wert hat."",""score"":1}]}"
"50818","7263","91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f","[""""]","""Call by reference""","Was ist das Prinzip von “call by reference”?","{""answers"":[{""text"":""\u201cCall by reference\u201d bedeutet, dass bei der Parameter\u00fcbergabe die Referenz selber \u00fcbergeben wird, sodass \u00c4nderungen der Referenz selber auch \u00fcber die Operation hinaus bestehen bleiben."",""score"":1}]}"
"50819","7263","91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f","[""""]","Funktion von Paketen in Java","Wozu dienen Pakete in Java?","{""answers"":[{""text"":""Pakete k\u00f6nnen genutzt werden um Klassen semantisch zu gruppieren und gemeinsam verf\u00fcgbar zu machen."",""score"":1}]}"
"50820","7263","91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f","[""""]","Paketzuordnung","Wie werden Klassen in Java einem Paket zugeordnet?","{""answers"":[{""text"":""Die Dateien der zum Paket zugeh\u00f6rigen Klassen m\u00fcssen im selben Verzeichnis liegen und dem Paket mit der Anweisung 'package <Verzeichnispfad>' hinzugef\u00fcgt werden."",""score"":1}]}"
"50821","7263","91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f","[""""]","Sichtbarkeits Modifikatoren","Wozu dienen Modifikatoren public und private in Java?","{""answers"":[{""text"":""Die Modifikatoren regeln die Sichtbarkeit und Zugriffsberechtigungen von Feldern und Operationen von Klassen. Mit public deklarierte Felder sind von \u00fcberall sichtbar wohingegen mit private deklarierte Felder nur innerhalb der eigenen Klasse verf\u00fcgbar sind."",""score"":1}]}"
"50712","7252","31da1a042dc910775ed8b487afbdafd929a7afdeaadc660cb963bd26","[""Datentypen werden dazu genutzt um verschiedene Daten zu speichern und zu repr\u00e4sentieren.""]","Funktion von Datentypen","Was ist die Funktion von Datentypen?","{""answers"":[{""text"":""Datentypen dienen zur unterschiedlichen semantischen Interpretation von bin\u00e4ren Werten."",""score"":1}]}"
"50713","7252","31da1a042dc910775ed8b487afbdafd929a7afdeaadc660cb963bd26","[""Der Datentyp Char repr\u00e4sentiert ein einzelnes Zeichen einer Zeichenkette.""]","Datentyp Char","Was repräsentiert der Datentyp Char?","{""answers"":[{""text"":""Der Datentyp Char repr\u00e4sentiert einzelne Zeichen."",""score"":1}]}"
"50712","7252","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""Datentypen speichern Werte in verschiedenen Paketen.""]","Funktion von Datentypen","Was ist die Funktion von Datentypen?","{""answers"":[{""text"":""Datentypen dienen zur unterschiedlichen semantischen Interpretation von bin\u00e4ren Werten."",""score"":1}]}"
"50714","7252","31da1a042dc910775ed8b487afbdafd929a7afdeaadc660cb963bd26","[""Typecasting ist das Umwandeln von verschiedenen Datentypen.""]","Definition Typecasting","Was versteht man unter Typecasting?","{""answers"":[{""text"":""Darunter versteht man die Umwandlung des Datentyps eines bestimmten Wertes in einen anderen."",""score"":1}]}"
"50715","7252","31da1a042dc910775ed8b487afbdafd929a7afdeaadc660cb963bd26","[""Weil beide Zeichen als Char dargestellt sind und in der Addition zu Ints getypcasted werden.""]","Addition von Chars","Warum ergibt die Operation ‘a’ + ‘b’ 195 und nicht “ab”?","{""answers"":[{""text"":""Chars sind intern als 16 bit Bin\u00e4rzahlen repr\u00e4sentiert. Bei einer Rechenoperation mit Chars werden diese als Integer interpretiert."",""score"":1}]}"
"50716","7252","31da1a042dc910775ed8b487afbdafd929a7afdeaadc660cb963bd26","[""Da beide Buchstaben Strings sind wird das Pluszeichen als konkatenieren interpretiert.""]","Addition von Strings","Warum ergibt die Operation “a” + “b” “ab” und nicht 195?","{""answers"":[{""text"":""Strings sind intern als Zeichenketten gespeichert. Der \u2018+\u2019 Operator vollf\u00fchrt also eine Verkettung der einzelnen Ketten."",""score"":1}]}"
"50717","7252","31da1a042dc910775ed8b487afbdafd929a7afdeaadc660cb963bd26","[""Der String wird als Objekt angelegt, bei primitiven Datentypen ist dies nicht der Fall.""]","Wert von Objecten vs primitiven Datentypen","Was ist der konzeptuelle Unterschied zwischen dem Wert einer String Variablen und dem eines primitiven Datentyps?","{""answers"":[{""text"":""Die Variable eines primitiven Datentyps speichert den Inhalt an sich. Die Variable eines Strings, also eines Objektes, hat als Wert eine Referenz auf den eigentlichen Inhalt im Speicher."",""score"":1}]}"
"50718","7252","31da1a042dc910775ed8b487afbdafd929a7afdeaadc660cb963bd26","[""Der Vergleichsoperator pr\u00fcft, ob die Daten links und rechts \u00fcbereinstimmen.\r\nZu beachten ist das bei Objekten die Speicherreferenz verglichen wird, nicht der Inhalt.""]","Funktion vom Vergleichsoperator `==`?","Was macht der Vergleichsoperator `==` ?","{""answers"":[{""text"":""Er vergleicht den Wert von Variablen."",""score"":1}]}"
"50719","7252","31da1a042dc910775ed8b487afbdafd929a7afdeaadc660cb963bd26","[""Bei Strings werden beim Vergleichsoperator `==` nur der Pointer betrachtet.""]","Vergleichen von Strings","Wie ist es möglich, dass inhaltsgleiche Strings vom Vergleichsoperator `==` als ungleich bewertet werden?","{""answers"":[{""text"":""Beim Vergleichen von Strings mit dem Vergleichsoperator `==` werden die Referenzen verglichen und nicht die Zeichenketten an sich."",""score"":1}]}"
"50720","7252","31da1a042dc910775ed8b487afbdafd929a7afdeaadc660cb963bd26","[""Die Referenz der String-Variablen wird \u00fcbernommen.""]","Wertzuweisung zwischen Strings","Was passiert bei der Wertzuweisung von einer String-Variablen zu einer Anderen?","{""answers"":[{""text"":""Die Referenz wird kopiert. Danach zeigen beide String-Variablen auf dieselbe Zeichenkette."",""score"":1}]}"
"50721","7252","31da1a042dc910775ed8b487afbdafd929a7afdeaadc660cb963bd26","[""Ein neuer leerer String wird initialisiert.""]","Keyword `new`","Was passiert bei der Anweisung new String()?","{""answers"":[{""text"":""Das Keyword `new` erzeugt einen neuen, leeren String im Speicher und gibt anschlie\u00dfend die Referenz auf diesen String zur\u00fcck."",""score"":1}]}"
"50722","7252","31da1a042dc910775ed8b487afbdafd929a7afdeaadc660cb963bd26","[""Ein Array ist eine Liste von beliebigen Daten. Auf diese k\u00f6nnen via deren Index zugegruffen werden.""]","Datenstruktur Array","Was ist ein Array?","{""answers"":[{""text"":""Ein Array ist eine Datenstruktur, die eine Sequenz von Variablen gleichen Typs enth\u00e4lt."",""score"":1}]}"
"50723","7252","31da1a042dc910775ed8b487afbdafd929a7afdeaadc660cb963bd26","[""Auf einzelne Elemente wird via deren Index zugegriffen.\r\nBsp: array[5] verweist auf das sechste Element.""]","Array Zugriff","Wodurch wird gewährleistet, dass in einem Array auf einzelne Element zugegriffen werden kann? Wie erfolgt der Zugriff?","{""answers"":[{""text"":""Die einzelnen Eintr\u00e4ge sind durchnummeriert. Man kann durch die Angabe ihres Indices auf sie zugreifen."",""score"":1}]}"
"50724","7253","31da1a042dc910775ed8b487afbdafd929a7afdeaadc660cb963bd26","[""In der gro\u00df O Notation.""]","Zeitkomplexität von Algorithmen","Wie wird die Zeitkomplexität von Algorithmen angegeben?","{""answers"":[{""text"":""Die Zeitkomplexit\u00e4t wird \u00fcber die Anzahl an ben\u00f6tigten Rechenschritten in Abh\u00e4ngigkeit von der Eingabegr\u00f6\u00dfe angegeben."",""score"":1}]}"
"50725","7253","31da1a042dc910775ed8b487afbdafd929a7afdeaadc660cb963bd26","[""Ein Rechenschritt ist eine klar abgegrenzte Operation.""]","Definition Rechenschritt","Wie ist ein Rechenschritt definiert?","{""answers"":[{""text"":""Ein einzelner Rechenschritt hat einen Zeitaufwand von konstanter Gr\u00f6\u00dfe."",""score"":1}]}"
"50726","7253","31da1a042dc910775ed8b487afbdafd929a7afdeaadc660cb963bd26","[""Strings k\u00f6nnen in ihrer L\u00e4nge variieren, was bei der Sortierung beachtet werden muss.\r\nInteger haben eine feste Gr\u00f6\u00dfe.""]","Komplexität Sortieren von Strings","Warum ist die Laufzeit für das Sortieren von Strings im Gegensatz zu Integern nicht allein von der Anzahl der zu sortierenden Elemente abhängig?","{""answers"":[{""text"":""Weil die L\u00e4nge eines Strings theoretisch keine obere Schranke besitzt. Die Laufzeit f\u00fcr den Vergleich von zwei Strings ist daher nicht konstant, sondern von der L\u00e4nge der Strings abh\u00e4ngig."",""score"":1}]}"
"50727","7253","31da1a042dc910775ed8b487afbdafd929a7afdeaadc660cb963bd26","[""Die abgesch\u00e4tze Laufzeit eines Algorithmus.""]","O-Notation","Was wird über die O-Notation angegeben?","{""answers"":[{""text"":""Die O-Notation beschreibt eine obere Schranke f\u00fcr die Wachstumsrate einer Funktion."",""score"":1}]}"
"50728","7253","31da1a042dc910775ed8b487afbdafd929a7afdeaadc660cb963bd26","[""Die Laufzeitangabe von O(1) bedeutet das der Algorithmus unabh\u00e4ngig von der Eingabegr\u00f6\u00dfe eine konstante Zeit ben\u00f6tigt.""]","O(1)","Was bedeutet eine Laufzeitangabe von O(1)?","{""answers"":[{""text"":""O(1) bedeutet, dass der Algorithmus unabh\u00e4ngig von der Eingabe eine konstante Anzahl an Rechenschritten ben\u00f6tigt."",""score"":1}]}"
"50729","7253","31da1a042dc910775ed8b487afbdafd929a7afdeaadc660cb963bd26","[""Die Geschwindigkeit und Anzahl der Maschienenbefehle k\u00f6nnen variieren.""]","Rechenschritte vs Sekunden","Was ist der Vorteil einer Angabe in Rechenschritten gegenüber einer Angabe in Sekunden oder der Zahl der Maschinenbefehle?","{""answers"":[{""text"":""Die Angabe in Rechenschritten ist unabh\u00e4ngig von der jeweiligen Umsetzung in einer Programmiersprachen und den Hardware Eigenschaften eines Computers wie Taktfrequenzen und Prozessorarchitekturen."",""score"":1}]}"
